note_name,start_time,duration,velocity
D3,15.75,0.0,100
D4,15.875,0.125,100
D3,15.875,0.0,100
C4,16.0,0.125,100
C3,16.0,0.0,100
C4,16.125,0.125,100
C3,16.125,0.0,100
C4,16.25,0.125,100
C3,16.25,0.0,100
C4,16.375,0.125,100
C3,16.375,0.0,100
C4,16.5,0.125,100
C3,16.5,0.0,100
C4,16.625,0.125,100
C3,16.625,0.0,100
C4,16.75,0.125,100
C3,16.75,0.0,100
C4,16.875,0.125,100
C3,16.875,0.0,100
C4,17.0,0.125,100
C3,17.0,0.0,100
C4,17.125,0.125,100
C3,17.125,0.0,100
C4,17.25,0.125,100
C3,17.25,0.0,100
