1, 22121, Note_off_c, 0, 57, 92
1, 22126, Note_on_c, 0, 59, 94
1, 22178, Note_off_c, 0, 59, 94
1, 22183, Note_on_c, 0, 57, 92
1, 22230, Note_off_c, 0, 57, 92
1, 22235, Note_on_c, 0, 64, 110
1, 22380, Note_off_c, 0, 64, 110
1, 22390, Note_on_c, 0, 62, 99
1, 22648, Note_off_c, 0, 62, 99
1, 22658, Note_on_c, 0, 57, 94
1, 22763, Note_off_c, 0, 57, 94
1, 22856, Note_on_c, 0, 62, 103
1, 23019, Note_off_c, 0, 62, 103
1, 23504, Note_on_c, 0, 59, 83
1, 23575, Note_off_c, 0, 59, 83
1, 23583, Note_on_c, 0, 62, 118
1, 23693, Note_off_c, 0, 62, 118
1, 23700, Note_on_c, 0, 66, 106
1, 23863, Note_off_c, 0, 66, 106
1, 23891, Note_on_c, 0, 62, 104
1, 24136, Note_off_c, 0, 62, 104
1, 24148, Note_on_c, 0, 59, 99
1, 24248, Note_off_c, 0, 59, 99
1, 24263, Note_on_c, 0, 57, 96
1, 24327, Note_off_c, 0, 57, 96
1, 24373, Note_on_c, 0, 71, 111
1, 24462, Note_off_c, 0, 71, 111
1, 24467, Note_on_c, 0, 69, 101
1, 24528, Note_off_c, 0, 69, 101
1, 24543, Note_on_c, 0, 66, 106
1, 24630, Note_off_c, 0, 66, 106
1, 24635, Note_on_c, 0, 62, 102
1, 24709, Note_off_c, 0, 62, 102
1, 24732, Note_on_c, 0, 62, 101
1, 24887, Note_off_c, 0, 62, 101
1, 24929, Note_on_c, 0, 59, 77
1, 25023, Note_off_c, 0, 59, 77
1, 25091, Note_on_c, 0, 64, 109
1, 25375, Note_off_c, 0, 64, 109
1, 25388, Note_on_c, 0, 62, 107
1, 25442, Note_off_c, 0, 62, 107
1, 25447, Note_on_c, 0, 64, 104
1, 25484, Note_off_c, 0, 64, 104
1, 25492, Note_on_c, 0, 62, 95
1, 25531, Note_off_c, 0, 62, 95
1, 25558, Note_on_c, 0, 56, 106
1, 25653, Note_off_c, 0, 56, 106
1, 25713, Note_on_c, 0, 64, 110
1, 25869, Note_off_c, 0, 64, 110
1, 25882, Note_on_c, 0, 62, 106
1, 25929, Note_off_c, 0, 62, 106
1, 25938, Note_on_c, 0, 64, 98
1, 25955, Note_off_c, 0, 64, 98
1, 25965, Note_on_c, 0, 62, 98
1, 26001, Note_off_c, 0, 62, 98
1, 26009, Note_on_c, 0, 55, 88
1, 26189, Note_off_c, 0, 55, 88
1, 26540, Note_on_c, 0, 56, 91
1, 26578, Note_off_c, 0, 56, 91
1, 26583, Note_on_c, 0, 59, 88
1, 26710, Note_off_c, 0, 59, 88
1, 26719, Note_on_c, 0, 62, 115
1, 26795, Note_off_c, 0, 62, 115
1, 26918, Note_on_c, 0, 60, 109
1, 26994, Note_off_c, 0, 60, 109
1, 26996, Note_on_c, 0, 61, 111
1, 27084, Note_off_c, 0, 61, 111
1, 27094, Note_on_c, 0, 64, 108
1, 27354, Note_off_c, 0, 64, 108
1, 27360, Note_on_c, 0, 62, 110
1, 27496, Note_off_c, 0, 62, 110
1, 27505, Note_on_c, 0, 59, 93
1, 27525, Note_off_c, 0, 59, 93
1, 27559, Note_on_c, 0, 52, 100
