,note_name,start_time,duration,velocity,chord
124,A#5,25.869333333333334,0.124,101,C7
125,F6,26.170666666666666,0.12133333333333333,107,Em7b5
126,A5,26.670666666666666,0.13333333333333333,116,A7
127,G#5,26.806666666666665,0.10666666666666667,108,A7
128,A5,26.913333333333334,0.14266666666666666,117,A7
129,G#5,27.056,0.11066666666666666,108,D-7
130,A5,27.172,0.12666666666666668,119,D-7
131,E6,27.34133333333333,0.036,109,D-7
132,F6,27.381333333333334,0.09733333333333333,108,D-7
133,E6,27.852,0.07066666666666667,112,D-7
134,F6,27.922666666666665,0.044,113,D-7
135,E6,27.968,0.08666666666666667,111,D-7
136,D6,28.069333333333333,0.11866666666666667,110,G7
137,C#6,28.2,0.124,109,G7
138,A#5,28.34,0.10266666666666667,103,G7
139,A5,28.448,0.12533333333333332,116,G7
140,G5,28.584,0.11733333333333333,108,G7
141,F5,28.721333333333334,0.09866666666666667,112,G7
142,D6,28.86,0.092,108,G7
143,G#5,29.241333333333333,0.044,115,G-7
144,G5,29.291999999999998,0.016,106,G-7
145,F#5,29.310666666666666,0.028,104,G-7
146,D5,29.622666666666664,0.05333333333333334,88,C7
147,G5,29.748,0.136,110,C7
148,F5,30.00133333333333,0.13866666666666666,106,F6
149,G#5,30.24533333333333,0.042666666666666665,103,F6
150,A5,30.290666666666663,0.08933333333333333,113,F6
151,G5,30.38,0.017333333333333333,85,F6
152,D5,30.65733333333333,0.03866666666666667,103,F6
153,G5,30.76133333333333,0.11466666666666667,109,F6
154,G5,30.907999999999998,0.10666666666666667,107,F6
155,G5,31.02933333333333,0.11066666666666666,108,C-7
156,F5,31.153333333333332,0.08133333333333333,112,C-7
157,F5,31.26133333333333,0.08533333333333333,111,C-7
158,F5,31.38533333333333,0.11333333333333333,103,C-7
159,D5,31.523999999999997,0.08,102,F7
160,G#5,32.034666666666666,0.034666666666666665,101,Bbj7
161,A5,32.072,0.08133333333333333,108,Bbj7
162,C6,32.15466666666667,0.09333333333333334,105,Bbj7
163,D6,32.27466666666667,0.11466666666666667,112,Bbj7
164,F6,32.416000000000004,0.08933333333333333,112,Bbj7
165,F6,32.54666666666667,0.13066666666666665,106,Bbj7
166,F#6,32.67733333333334,0.014666666666666666,108,Bbj7
167,G6,32.692,0.09866666666666667,106,Bbj7
168,G6,32.82266666666667,0.2773333333333333,110,Bbj7
169,F6,33.12666666666667,0.09466666666666666,107,Bbj7
170,D6,33.22533333333334,0.07466666666666667,112,Bbj7
171,C6,33.36933333333334,0.2,102,Bbj7
172,D6,33.584,0.10533333333333333,102,Bbj7
173,G#5,33.72533333333334,0.058666666666666666,106,Bbj7
174,G5,33.78933333333334,0.06533333333333333,101,Bbj7
175,G#5,33.856,0.09066666666666667,102,Bbj7
176,F5,33.95066666666667,0.09066666666666667,101,Bbj7
177,G5,34.09466666666667,0.13333333333333333,106,Bb-7
178,F5,34.236000000000004,0.10133333333333333,101,Bb-7
179,D5,34.373333333333335,0.216,104,Bb-7
180,F5,34.601333333333336,0.136,103,Bb-7
181,D5,34.988,0.04933333333333333,101,Bb-7
182,F5,35.096000000000004,0.13466666666666666,108,Eb7
183,G5,35.244,0.084,94,Eb7
184,G5,35.384,0.22266666666666668,9,Eb7
185,F5,35.620000000000005,0.09466666666666666,104,Eb7
186,G#5,35.778666666666666,0.06533333333333333,105,Eb7
187,G5,35.844,0.02,94,Eb7
188,D5,35.992000000000004,0.04533333333333334,97,Eb7
189,G5,36.11866666666667,0.112,103,Fj7
190,F5,36.256,0.09866666666666667,81,Fj7
191,D5,36.392,0.128,101,Fj7
192,C5,36.528000000000006,0.092,89,Fj7
193,D5,36.636,0.07733333333333334,102,Fj7
194,C#5,36.71333333333334,0.014666666666666666,95,Fj7
195,D5,36.99733333333334,0.050666666666666665,95,Fj7
196,F5,37.13466666666667,0.12266666666666666,105,Fj7
197,G5,37.272000000000006,0.068,92,Fj7
198,G5,37.39866666666667,0.12133333333333333,108,Fj7
199,F5,37.52266666666667,0.03866666666666667,103,Fj7
200,G5,37.65866666666667,0.04666666666666667,92,Fj7
201,G5,37.77066666666667,0.124,106,Fj7
202,F5,37.89866666666667,0.032,99,Fj7
203,G5,38.02266666666667,0.06266666666666666,97,Ab-7
204,G5,38.141333333333336,0.12,107,Ab-7
205,F5,38.27066666666667,0.048,100,Ab-7
206,G5,38.408,0.11866666666666667,105,Ab-7
207,F5,38.534666666666666,0.04933333333333333,98,Ab-7
208,G5,38.632000000000005,0.16266666666666665,104,Ab-7
209,F5,38.80266666666667,0.04933333333333333,101,Ab-7
210,G5,38.906666666666666,0.044,106,Ab-7
211,G#5,38.956,0.048,105,Ab-7
212,G5,39.00933333333334,0.056,93,Db7
213,D5,39.172000000000004,0.10133333333333333,97,Db7
214,F5,39.292,0.24533333333333332,108,Db7
215,F5,39.92,0.0,105,Db7
216,F#5,39.988,0.036,108,Db7
217,G5,40.044000000000004,0.37333333333333335,106,G-7
218,F5,40.42933333333334,0.12133333333333333,102,G-7
219,F#5,40.58266666666667,0.04933333333333333,104,G-7
220,G5,40.641333333333336,0.048,106,G-7
221,G#5,40.704,0.4493333333333333,103,G-7
222,A5,41.15866666666667,0.52,113,C7
223,G#5,41.99066666666667,0.072,107,C7
224,A5,42.086666666666666,0.11866666666666667,114,A-7
225,A#5,42.221333333333334,0.076,108,A-7
226,A5,42.29866666666667,0.04666666666666667,99,A-7
227,G#5,42.372,0.06933333333333333,93,A-7
228,A5,42.44133333333333,0.14666666666666667,113,A-7
229,F5,42.676,0.04533333333333334,89,A-7
230,G#5,42.74266666666667,0.11333333333333333,107,A-7
231,A5,42.86,0.12,114,A-7
232,A#5,43.00666666666667,0.06266666666666666,103,D-7
233,A5,43.06933333333333,0.06666666666666667,105,D-7
234,G#5,43.157333333333334,0.08,93,D-7
235,A5,43.23733333333334,0.16666666666666666,112,D-7
236,G#5,43.501333333333335,0.13066666666666665,106,D-7
237,A5,43.63733333333334,0.06666666666666667,105,D-7
238,A5,43.74,0.02,79,D-7
239,A#5,43.76266666666667,0.056,105,D-7
240,A5,43.828,0.08933333333333333,101,D-7
241,G#5,43.924,0.07866666666666666,94,D-7
242,A5,44.004000000000005,0.07066666666666667,117,G7
243,G#5,44.08133333333333,0.06133333333333333,109,G7
244,G#5,44.27333333333333,0.128,103,G7
245,A5,44.40133333333333,0.064,106,G7
246,A#5,44.54266666666667,0.03866666666666667,104,G7
247,A5,44.58133333333333,0.07466666666666667,106,G7
248,D5,44.672000000000004,0.08666666666666667,87,G7
249,A5,44.75866666666667,0.14666666666666667,109,G7
250,D5,44.91066666666667,0.09866666666666667,91,G7
251,G#5,45.02,0.132,102,G7
252,A5,45.152,0.052,95,G7
253,A#5,45.30266666666667,0.03866666666666667,104,G7
254,A5,45.342666666666666,0.092,105,G7
255,D5,45.440000000000005,0.092,84,G7
256,A5,45.540000000000006,0.050666666666666665,119,G7
257,G#5,45.592000000000006,0.029333333333333333,86,G7
258,D5,45.78,0.128,98,G7
259,A#4,45.98533333333334,0.04533333333333334,90,G7
260,G#5,46.04933333333334,0.112,106,G-7
261,A5,46.181333333333335,0.04,102,G-7
262,A#5,46.29333333333334,0.04533333333333334,101,G-7
263,A5,46.33866666666667,0.07733333333333334,103,G-7
264,A5,46.440000000000005,0.06533333333333333,112,G-7
265,D5,46.69866666666667,0.044,95,G-7
266,G5,46.79866666666667,0.06266666666666666,103,G-7
267,G#5,46.861333333333334,0.07066666666666667,106,G-7
268,A5,46.94666666666667,0.030666666666666665,104,G-7
269,A#5,47.08266666666667,0.032,110,C7
270,A5,47.11466666666667,0.036,106,C7
271,A#5,47.153333333333336,0.044,107,C7
272,G#5,47.236000000000004,0.05333333333333334,94,C7
273,A5,47.32933333333334,0.12266666666666666,112,C7
274,D5,47.48666666666667,0.056,91,C7
275,G#5,47.57066666666667,0.06666666666666667,100,B7
276,A5,47.68,0.04666666666666667,88,B7
277,A#5,47.81066666666667,0.04933333333333333,107,B7
278,A5,47.861333333333334,0.042666666666666665,104,B7
279,A#5,47.91733333333334,0.07066666666666667,101,B7
280,G#5,47.996,0.044,86,B7
281,A5,48.05866666666667,0.10666666666666667,105,Bbj7
282,D5,48.32933333333334,0.13733333333333334,103,Bbj7
283,A#4,48.48533333333334,0.036,82,Bbj7
284,G#5,48.584,0.06933333333333333,110,Bbj7
285,G5,48.656000000000006,0.013333333333333334,102,Bbj7
286,F#5,48.67466666666667,0.021333333333333333,105,Bbj7
287,F5,48.7,0.028,103,Bbj7
288,D5,48.808,0.07066666666666667,109,Bbj7
289,C#5,48.888000000000005,0.050666666666666665,105,Bbj7
290,C5,48.984,0.056,90,Bbj7
291,G5,49.08133333333333,0.050666666666666665,110,Bbj7
292,F#5,49.13466666666667,0.02,106,Bbj7
293,F5,49.16133333333334,0.02,101,Bbj7
294,D5,49.333333333333336,0.14,102,Bbj7
295,C5,49.488,0.064,96,Bbj7
296,F5,49.584,0.16933333333333334,105,Bbj7
297,F5,49.78,0.14266666666666666,96,Bbj7
298,F5,49.99066666666667,0.064,104,Bbj7
299,G#4,50.23866666666667,0.07066666666666667,98,Bb-7
300,G4,50.31066666666667,0.014666666666666666,100,Bb-7
301,F#4,50.328,0.0,80,Bb-7
302,F4,50.332,0.025333333333333333,110,Bb-7
303,E4,50.368,0.030666666666666665,100,Bb-7
304,F4,50.52133333333334,0.04933333333333333,97,Bb-7
305,G4,50.62133333333334,0.13466666666666666,102,Bb-7
306,F4,50.75866666666667,0.068,97,Bb-7
307,A4,50.833333333333336,0.044,117,Bb-7
308,C5,50.884,0.025333333333333333,104,Bb-7
309,D5,50.916000000000004,0.050666666666666665,100,Bb-7
310,C5,50.977333333333334,0.04,100,Bb-7
311,D5,51.032000000000004,0.22133333333333333,91,Eb7
